Order Date,Postal Code,Region,State,Profit,Profit Ratio,Sales
21/9/2012,29203,South,South Carolina,423,0.25,1690
21/9/2012,2149,East,Massachusetts,141,0.26,543
21/9/2012,29203,South,South Carolina,7,0.47,15
21/9/2012,29203,South,South Carolina,57,0.47,122
21/9/2012,29203,South,South Carolina,12,0.49,24
21/9/2012,29203,South,South Carolina,6,0.1,64
21/9/2012,29203,South,South Carolina,24,0.28,86
21/9/2012,29203,South,South Carolina,18,0.02,888
21/9/2012,29203,South,South Carolina,33,0.29,114
21/9/2012,29203,South,South Carolina,176,0.28,630
21/9/2012,2149,East,Massachusetts,147,0.25,590
21/9/2012,48146,Central,Michigan,31,0.16,194
21/9/2012,98105,West,Washington,48,0.24,200
21/9/2012,48146,Central,Michigan,8,0.29,26
22/9/2012,92054,West,California,53,0.26,205
22/9/2012,19143,East,Pennsylvania,6,0.113,56
22/9/2012,19143,East,Pennsylvania,-8,-0.013,618
22/9/2012,22204,South,Virginia,11,0.23,48
22/9/2012,90049,West,California,17,0.27,61
22/9/2012,22204,South,Virginia,16,0.48,32
22/9/2012,37064,South,Tennessee,0,0.113,3
22/9/2012,37064,South,Tennessee,-3,-0.8,3
22/9/2012,37064,South,Tennessee,4,0.35,12
22/9/2012,37064,South,Tennessee,-5,-0.188,25
22/9/2012,37064,South,Tennessee,-63,-0.088,720
24/9/2012,43229,East,Ohio,2,0.113,17
24/9/2012,43229,East,Ohio,-4,-0.667,7
24/9/2012,43229,East,Ohio,6,0.35,16
24/9/2012,43229,East,Ohio,8,0.325,24
24/9/2012,43229,East,Ohio,2,0.05,34
24/9/2012,98105,West,Washington,10,0.29,36
24/9/2012,98105,West,Washington,5,0.363,15
24/9/2012,85705,West,Arizona,13,0.375,35
24/9/2012,19120,East,Pennsylvania,1,0.088,7
24/9/2012,74012,Central,Oklahoma,214,0.26,822
24/9/2012,90032,West,California,5,0.31,15
24/9/2012,52001,Central,Iowa,394,0.28,1408
24/9/2012,90032,West,California,336,0.29,1158
24/9/2012,52001,Central,Iowa,7,0.45,15
24/9/2012,10035,East,New York,18,0.45,40
24/9/2012,85323,West,Arizona,2,0.163,15
24/9/2012,85323,West,Arizona,2,0.113,16
24/9/2012,85323,West,Arizona,1,0.063,23
24/9/2012,70506,South,Louisiana,155,0.3,518
25/9/2012,11520,East,New York,7,0.067,103
25/9/2012,19143,East,Pennsylvania,-2,-0.7,3
25/9/2012,11520,East,New York,10,0.48,20
25/9/2012,10011,East,New York,396,0.44,900
25/9/2012,7002,East,New Jersey,7,0.49,14
25/9/2012,7002,East,New Jersey,20,0.31,64
25/9/2012,7002,East,New Jersey,52,0.5,105
25/9/2012,61107,Central,Illinois,13,0.1,129
25/9/2012,6450,East,Connecticut,2,0.33,7
25/9/2012,6450,East,Connecticut,5,0.48,11
25/9/2012,3301,East,New Hampshire,32,0.47,69
25/9/2012,6450,East,Connecticut,21,0.46,46
25/9/2012,84057,West,Utah,240,0.23,1045
25/9/2012,98103,West,Washington,-12,-0.038,307
25/9/2012,98103,West,Washington,6,0.46,13
25/9/2012,98103,West,Washington,58,0.36,160
25/9/2012,90004,West,California,8,0.47,17
25/9/2012,37130,South,Tennessee,-5,-0.733,6
25/9/2012,37130,South,Tennessee,-2,-0.7,3
25/9/2012,37130,South,Tennessee,-2,-0.733,2
25/9/2012,37130,South,Tennessee,4,0.363,10
26/9/2012,77070,Central,Texas,-3,-1.65,2
26/9/2012,77070,Central,Texas,376,0.338,1114
26/9/2012,19143,East,Pennsylvania,-101,-0.833,121
26/9/2012,19143,East,Pennsylvania,-9,-0.2,46
26/9/2012,85204,West,Arizona,14,0.238,61
26/9/2012,85204,West,Arizona,-48,-0.667,73
26/9/2012,85204,West,Arizona,-59,-0.767,77
26/9/2012,85204,West,Arizona,31,0.363,86
26/9/2012,85204,West,Arizona,-1,-0.013,120
26/9/2012,85204,West,Arizona,-86,-0.238,364
26/9/2012,10035,East,New York,12,0.24,50
26/9/2012,85204,West,Arizona,23,0.088,264
26/9/2012,92037,West,California,58,0.47,124
26/9/2012,92037,West,California,19,0.29,64
26/9/2012,97206,West,Oregon,48,0.338,142
26/9/2012,97206,West,Oregon,11,0.35,31
26/9/2012,97206,West,Oregon,48,0.2,240
26/9/2012,11572,East,New York,29,0.363,79
26/9/2012,11572,East,New York,16,0.47,34
26/9/2012,11572,East,New York,296,0.47,630
27/9/2012,60610,Central,Illinois,-13,-0.525,24
27/9/2012,60610,Central,Illinois,-23,-1.5,15
27/9/2012,98103,West,Washington,26,0.26,99
27/9/2012,94110,West,California,73,0.5,147
27/9/2012,94110,West,California,6,0.48,13
27/9/2012,94110,West,California,4,0.28,16
27/9/2012,48205,Central,Michigan,5,0.29,16
27/9/2012,48205,Central,Michigan,12,0.48,26
27/9/2012,22204,South,Virginia,70,0.45,155
27/9/2012,22204,South,Virginia,562,0.3,1872
28/9/2012,94110,West,California,15,0.35,44
28/9/2012,94110,West,California,14,0.33,43
28/9/2012,10035,East,New York,76,0.26,294
28/9/2012,10035,East,New York,89,0.29,308
28/9/2012,80013,West,Colorado,-1,-0.733,1
28/9/2012,80013,West,Colorado,4,0.338,13
28/9/2012,80013,West,Colorado,1,0.188,5
28/9/2012,90032,West,California,56,0.3,186
28/9/2012,90032,West,California,27,0.325,82
28/9/2012,90032,West,California,14,0.29,47
28/9/2012,90032,West,California,-8,-0.225,37
1/10/2012,2138,East,Massachusetts,10,0.46,22
1/10/2012,97206,West,Oregon,50,0.088,573
1/10/2012,2138,East,Massachusetts,94,0.3,312
1/10/2012,62301,Central,Illinois,-4,-1.5,3
1/10/2012,62301,Central,Illinois,3,0.025,109
1/10/2012,80013,West,Colorado,17,0.125,139
2/10/2012,90008,West,California,19,0.363,54
2/10/2012,90008,West,California,4,0.35,12
2/10/2012,90008,West,California,50,0.1,504
2/10/2012,97123,West,Oregon,3,0.275,11
2/10/2012,97123,West,Oregon,-5,-0.088,53
2/10/2012,20852,East,Maryland,4,0.49,7
2/10/2012,20852,East,Maryland,9,0.48,19
2/10/2012,6457,East,Connecticut,13,0.49,27
2/10/2012,27893,South,North Carolina,-5,-0.733,7
2/10/2012,80229,West,Colorado,1,0.088,11
2/10/2012,90045,West,California,76,0.28,270
2/10/2012,8701,East,New Jersey,23,0.45,51
2/10/2012,8701,East,New Jersey,46,0.48,95
2/10/2012,92105,West,California,20,0.35,58
2/10/2012,8701,East,New Jersey,32,0.36,90
3/10/2012,43229,East,Ohio,-16,-0.44,35
3/10/2012,43229,East,Ohio,-22,-0.7,32
3/10/2012,43229,East,Ohio,-3,-0.113,24
3/10/2012,43229,East,Ohio,1,0.012,48
3/10/2012,90032,West,California,18,0.153,121
3/10/2012,19601,East,Pennsylvania,2,0.1,15
4/10/2012,94109,West,California,7,0.26,27
4/10/2012,31088,South,Georgia,43,0.11,393
4/10/2012,19134,East,Pennsylvania,6,0.1,65
4/10/2012,19134,East,Pennsylvania,7,0.35,21
5/10/2012,45231,East,Ohio,-5,-0.088,53
5/10/2012,19805,East,Delaware,22,0.28,78
5/10/2012,97206,West,Oregon,-104,-1.567,66
5/10/2012,97206,West,Oregon,-15,-0.05,291
5/10/2012,22153,South,Virginia,10,0.33,29
5/10/2012,22153,South,Virginia,13,0.28,46
5/10/2012,43229,East,Ohio,58,0.2,288
8/10/2012,94122,West,California,63,0.43,146
8/10/2012,75081,Central,Texas,-71,-0.975,73
8/10/2012,77036,Central,Texas,1,0.163,3
9/10/2012,48104,Central,Michigan,5,0.178,29
9/10/2012,48104,Central,Michigan,27,0.47,58
9/10/2012,48104,Central,Michigan,112,0.18,620
9/10/2012,48104,Central,Michigan,8,0.29,29
9/10/2012,48227,Central,Michigan,35,0.09,390
9/10/2012,48227,Central,Michigan,54,0.2,270
9/10/2012,10024,East,New York,11,0.45,24
9/10/2012,33178,South,Florida,7,0.2,37
9/10/2012,33178,South,Florida,-9,-0.767,11
9/10/2012,33178,South,Florida,-1,-0.7,2
9/10/2012,22153,South,Virginia,8,0.27,31
9/10/2012,10024,East,New York,303,0.48,632
10/10/2012,94109,West,California,22,0.48,45
10/10/2012,93101,West,California,-54,-0.15,362
10/10/2012,93101,West,California,15,0.48,31
10/10/2012,32216,South,Florida,-338,-0.188,1802
10/10/2012,60610,Central,Illinois,1,0.125,8
11/10/2012,14609,East,New York,2,0.07,32
11/10/2012,33311,South,Florida,-383,-0.4,958
11/10/2012,33311,South,Florida,3,0.113,22
12/10/2012,10035,East,New York,47,0.075,626
12/10/2012,10035,East,New York,112,0.125,899
12/10/2012,10035,East,New York,7,0.33,20
12/10/2012,10035,East,New York,25,0.48,52
12/10/2012,10035,East,New York,20,0.28,72
12/10/2012,14609,East,New York,-14,-0.067,210
12/10/2012,46060,Central,Indiana,6,0.45,13
12/10/2012,98103,West,Washington,0,0,82
12/10/2012,46060,Central,Indiana,35,0.26,136
12/10/2012,46060,Central,Indiana,71,0.27,264
12/10/2012,98103,West,Washington,3,0.19,18
13/10/2012,40214,South,Kentucky,78,0.27,288
13/10/2012,40214,South,Kentucky,23,0.28,84
15/10/2012,79109,Central,Texas,-350,-0.143,2453
15/10/2012,48858,Central,Michigan,6,0.36,17
15/10/2012,75217,Central,Texas,-95,-0.725,131
15/10/2012,75217,Central,Texas,2,0.35,5
15/10/2012,79109,Central,Texas,43,0.163,264
15/10/2012,60462,Central,Illinois,68,0.2,340
15/10/2012,75217,Central,Texas,-7,-1.75,4
15/10/2012,75217,Central,Texas,2,0.375,4
16/10/2012,10011,East,New York,214,0.26,825
17/10/2012,90004,West,California,4,0.05,78
18/10/2012,98115,West,Washington,3,0.32,10
18/10/2012,98115,West,Washington,9,0.49,18
18/10/2012,78501,Central,Texas,-187,-2.55,73
18/10/2012,98115,West,Washington,16,0.063,250
18/10/2012,78501,Central,Texas,3,0.125,28
19/10/2012,3301,East,New Hampshire,17,0.5,34
19/10/2012,75220,Central,Texas,-3,-1.65,2
19/10/2012,48227,Central,Michigan,18,0.46,38
19/10/2012,90008,West,California,459,0.28,1641
19/10/2012,48227,Central,Michigan,45,0.3,150
19/10/2012,90008,West,California,97,0.36,270
20/10/2012,10035,East,New York,12,0.47,25
20/10/2012,90045,West,California,24,0.32,75
20/10/2012,90045,West,California,27,0.075,365
20/10/2012,94109,West,California,6,0.38,16
20/10/2012,94109,West,California,86,0.36,240
22/10/2012,61701,Central,Illinois,-8,-1.5,5
22/10/2012,33021,South,Florida,1,0.1,10
23/10/2012,33801,South,Florida,2,0.213,11
23/10/2012,33801,South,Florida,-13,-0.238,56
23/10/2012,33801,South,Florida,1,0.088,12
23/10/2012,77041,Central,Texas,13,0.35,36
23/10/2012,77041,Central,Texas,15,0.1,150
23/10/2012,92105,West,California,17,0.088,192
23/10/2012,92105,West,California,27,0.113,241
23/10/2012,92105,West,California,42,0.05,842
23/10/2012,92105,West,California,6,0.48,12
23/10/2012,92105,West,California,6,0.49,12
23/10/2012,92105,West,California,64,0.43,148
23/10/2012,79424,Central,Texas,-10,-1.7,6
23/10/2012,79424,Central,Texas,20,0.338,61
23/10/2012,98105,West,Washington,1,0.313,4
23/10/2012,79424,Central,Texas,162,0.338,480
24/10/2012,94601,West,California,-74,-0.163,454
24/10/2012,78207,Central,Texas,-6,-1.75,4
24/10/2012,77041,Central,Texas,-69,-0.2,347
24/10/2012,77041,Central,Texas,5,0.35,16
24/10/2012,77041,Central,Texas,4,0.35,10
25/10/2012,80219,West,Colorado,-29,-0.05,582
25/10/2012,89431,West,Nevada,24,0.3,79
25/10/2012,94110,West,California,-32,-0.125,253
25/10/2012,19711,East,Delaware,76,0.26,291
25/10/2012,94110,West,California,16,0.27,60
25/10/2012,19711,East,Delaware,41,0.26,159
26/10/2012,91730,West,California,3,0.46,6
26/10/2012,85345,West,Arizona,9,0.088,106
26/10/2012,85345,West,Arizona,-15,-0.213,69
26/10/2012,97477,West,Oregon,20,0.1,204
26/10/2012,97477,West,Oregon,-10,-0.733,14
26/10/2012,97477,West,Oregon,48,0.325,147
26/10/2012,97477,West,Oregon,48,0.363,132
26/10/2012,97477,West,Oregon,-162,-0.225,719
28/10/2012,42420,South,Kentucky,13,0.39,33
28/10/2012,42420,South,Kentucky,9,0.38,24
28/10/2012,42420,South,Kentucky,5,0.46,11
28/10/2012,42420,South,Kentucky,10,0.27,37
29/10/2012,94109,West,California,103,0.49,211
29/10/2012,94109,West,California,16,0.48,33
30/10/2012,10024,East,New York,269,0.26,1036
30/10/2012,48227,Central,Michigan,75,0.25,300
30/10/2012,80219,West,Colorado,4,0.238,15
30/10/2012,23464,South,Virginia,53,0.29,183
30/10/2012,80219,West,Colorado,165,0.375,440
30/10/2012,80219,West,Colorado,-46,-0.767,60
30/10/2012,80219,West,Colorado,31,0.35,88
31/10/2012,92374,West,California,20,0.047,426
31/10/2012,92374,West,California,20,0.063,323
31/10/2012,92374,West,California,1,0.25,5
31/10/2012,92374,West,California,124,0.313,398
31/10/2012,92374,West,California,8,0.46,17
31/10/2012,92374,West,California,9,0.47,20
31/10/2012,92374,West,California,13,0.27,47
31/10/2012,92374,West,California,8,0.27,30
31/10/2012,92374,West,California,146,0.113,1296
31/10/2012,14215,East,New York,1,0.26,3
31/10/2012,14215,East,New York,36,0.45,80
31/10/2012,93905,West,California,9,0.313,30
31/10/2012,93905,West,California,3,0.338,10
31/10/2012,93905,West,California,7,0.48,15
31/10/2012,93905,West,California,197,0.46,427
31/10/2012,49201,Central,Michigan,21,0.3,70
31/10/2012,92374,West,California,7,0.47,14
1/11/2012,10035,East,New York,22,0.067,328
1/11/2012,19140,East,Pennsylvania,-1,-0.225,3
1/11/2012,19140,East,Pennsylvania,-3,-0.088,35
1/11/2012,97301,West,Oregon,2,0.225,8
1/11/2012,10009,East,New York,14,0.067,205
1/11/2012,10011,East,New York,106,0.41,260
1/11/2012,10011,East,New York,6,0.46,14
1/11/2012,10011,East,New York,602,0.43,1400
1/11/2012,10011,East,New York,1,0.03,43
1/11/2012,10011,East,New York,126,0.25,504
1/11/2012,10009,East,New York,1,0.27,5
1/11/2012,72032,South,Arkansas,45,0.15,302
2/11/2012,98115,West,Washington,49,0.11,448
2/11/2012,10011,East,New York,553,0.211,2621
2/11/2012,23320,South,Virginia,55,0.28,198
2/11/2012,92105,West,California,-30,-0.059,512
2/11/2012,92105,West,California,34,0.35,97
2/11/2012,90004,West,California,52,0.05,1039
2/11/2012,92105,West,California,4,0.35,12
2/11/2012,92105,West,California,41,0.35,117
2/11/2012,12180,East,New York,9,0.078,110
2/11/2012,78207,Central,Texas,-47,-1.6,29
2/11/2012,78207,Central,Texas,39,0.113,345
3/11/2012,11561,East,New York,209,0.144,1449
3/11/2012,90008,West,California,17,0.39,43
3/11/2012,90008,West,California,38,0.42,90
3/11/2012,90008,West,California,106,0.088,1213
3/11/2012,76117,Central,Texas,2,0.325,7
5/11/2012,98105,West,Washington,36,0.363,98
5/11/2012,94109,West,California,16,0.25,63
5/11/2012,44107,East,Ohio,-6,-0.767,7
5/11/2012,44107,East,Ohio,2,0.075,27
5/11/2012,28110,South,North Carolina,26,0.125,207
5/11/2012,62301,Central,Illinois,6,0.325,20
5/11/2012,33065,South,Florida,24,0.063,387
5/11/2012,10009,East,New York,9,0.35,25
6/11/2012,85254,West,Arizona,-4,-0.8,4
6/11/2012,85254,West,Arizona,2,0.35,7
7/11/2012,5408,East,Vermont,179,0.25,715
7/11/2012,90036,West,California,12,0.062,191
7/11/2012,19711,East,Delaware,1,0.02,26
7/11/2012,19711,East,Delaware,3,0.47,7
7/11/2012,19140,East,Pennsylvania,8,0.325,24
7/11/2012,33142,South,Florida,-13,-0.8,16
7/11/2012,33142,South,Florida,-1032,-0.767,1345
7/11/2012,77041,Central,Texas,-84,-1.3,65
7/11/2012,77041,Central,Texas,5,0.225,24
7/11/2012,77041,Central,Texas,-51,-1.6,32
7/11/2012,77041,Central,Texas,-29,-0.163,178
7/11/2012,77041,Central,Texas,-17,-0.2,85
7/11/2012,77041,Central,Texas,34,0.117,288
7/11/2012,77036,Central,Texas,27,0.35,77
8/11/2012,10024,East,New York,116,0.2,578
8/11/2012,10024,East,New York,5,0.4,12
8/11/2012,10024,East,New York,17,0.25,67
8/11/2012,10024,East,New York,2229,0.48,4644
8/11/2012,10024,East,New York,143,0.26,550
8/11/2012,92024,West,California,2,0.48,5
8/11/2012,92024,West,California,67,0.18,372
8/11/2012,5408,East,Vermont,1013,0.23,4405
8/11/2012,52001,Central,Iowa,77,0.29,264
8/11/2012,94109,West,California,43,0.36,120
8/11/2012,23666,South,Virginia,41,0.22,187
8/11/2012,77095,Central,Texas,-17,-1.65,10
8/11/2012,10011,East,New York,18,0.338,52
8/11/2012,10011,East,New York,8,0.45,18
8/11/2012,23666,South,Virginia,19,0.42,44
8/11/2012,23666,South,Virginia,80,0.3,266
8/11/2012,23666,South,Virginia,7,0.25,28
8/11/2012,23666,South,Virginia,59,0.26,226
8/11/2012,84084,West,Utah,22,0.33,67
8/11/2012,2038,East,Massachusetts,3,0.29,12
8/11/2012,84084,West,Utah,29,0.313,92
8/11/2012,84084,West,Utah,0,0.04,5
8/11/2012,84084,West,Utah,42,0.45,93
8/11/2012,28540,South,North Carolina,1,0.3,5
8/11/2012,28540,South,North Carolina,-29,-0.733,40
8/11/2012,28540,South,North Carolina,12,0.375,32
8/11/2012,28540,South,North Carolina,2,0.325,5
9/11/2012,19134,East,Pennsylvania,4,0.363,11
9/11/2012,46226,Central,Indiana,5,0.48,11
9/11/2012,65807,Central,Missouri,215,0.21,1024
9/11/2012,65807,Central,Missouri,8,0.46,17
9/11/2012,65807,Central,Missouri,12,0.47,26
9/11/2012,65807,Central,Missouri,8,0.49,17
9/11/2012,95661,West,California,1,0.47,2
9/11/2012,11572,East,New York,6,0.47,12
9/11/2012,11572,East,New York,5,0.02,245
9/11/2012,10035,East,New York,3,0.17,18
9/11/2012,11572,East,New York,6,0.43,14
9/11/2012,11572,East,New York,54,0.06,900
9/11/2012,10035,East,New York,1115,0.48,2322
10/11/2012,55113,Central,Minnesota,13,0.44,29
10/11/2012,19140,East,Pennsylvania,43,0.075,578
10/11/2012,47374,Central,Indiana,207,0.29,714
10/11/2012,55113,Central,Minnesota,179,0.25,716
10/11/2012,55113,Central,Minnesota,34,0.46,75
10/11/2012,55113,Central,Minnesota,143,0.18,796
10/11/2012,55113,Central,Minnesota,275,0.5,550
10/11/2012,94513,West,California,35,0.44,80
11/11/2012,48234,Central,Michigan,47,0.378,124
11/11/2012,48234,Central,Michigan,117,0.28,418
12/11/2012,90032,West,California,7,0.45,16
12/11/2012,10035,East,New York,7,0.47,16
12/11/2012,77095,Central,Texas,70,0.313,224
12/11/2012,77095,Central,Texas,6,0.363,16
12/11/2012,77095,Central,Texas,-15,-0.225,65
12/11/2012,33317,South,Florida,16,0.113,146
12/11/2012,33317,South,Florida,-72,-0.138,524
12/11/2012,33317,South,Florida,1,0.113,12
12/11/2012,33317,South,Florida,-4,-0.8,5
12/11/2012,33317,South,Florida,-4,-0.767,5
12/11/2012,33317,South,Florida,10,0.1,101
13/11/2012,60610,Central,Illinois,-7,-0.425,17
13/11/2012,77041,Central,Texas,-18,-0.029,614
13/11/2012,92404,West,California,-40,-0.059,683
13/11/2012,80013,West,Colorado,-4,-0.038,102
13/11/2012,59601,West,Montana,22,0.34,64
13/11/2012,47201,Central,Indiana,29,0.45,64
13/11/2012,47201,Central,Indiana,46,0.48,96
13/11/2012,28540,South,North Carolina,40,0.35,115
13/11/2012,37087,South,Tennessee,6,0.075,85
13/11/2012,92404,West,California,3,0.35,10
13/11/2012,80013,West,Colorado,-26,-0.7,37
13/11/2012,92404,West,California,13,0.45,30
13/11/2012,47201,Central,Indiana,13,0.26,51
13/11/2012,80013,West,Colorado,-27,-0.113,239
13/11/2012,59601,West,Montana,42,0.125,340
13/11/2012,33178,South,Florida,-101,-0.833,121
13/11/2012,33178,South,Florida,-1,-0.013,112
13/11/2012,19711,East,Delaware,57,0.19,300
13/11/2012,19711,East,Delaware,20,0.47,42
13/11/2012,19711,East,Delaware,94,0.25,378
13/11/2012,19711,East,Delaware,43,0.48,90
14/11/2012,22153,South,Virginia,322,0.39,826
14/11/2012,22153,South,Virginia,17,0.5,34
14/11/2012,97477,West,Oregon,2,0.263,9
14/11/2012,97477,West,Oregon,5,0.05,91
14/11/2012,97477,West,Oregon,30,0.188,160
14/11/2012,19901,East,Delaware,27,0.35,76
14/11/2012,87124,West,New Mexico,20,0.088,230
14/11/2012,87124,West,New Mexico,99,0.113,884
14/11/2012,19901,East,Delaware,9,0.47,20
14/11/2012,10035,East,New York,17,0.45,37
14/11/2012,10035,East,New York,24,0.4,60
14/11/2012,10035,East,New York,2,0.06,38
14/11/2012,19143,East,Pennsylvania,-1,-0.025,48
15/11/2012,60653,Central,Illinois,-17,-1.5,11
15/11/2012,60653,Central,Illinois,16,0.062,250
15/11/2012,60653,Central,Illinois,-2,-0.2,9
15/11/2012,10035,East,New York,36,0.3,119
15/11/2012,10035,East,New York,12,0.338,35
15/11/2012,10035,East,New York,21,0.29,71
15/11/2012,22801,South,Virginia,14,0.36,40
15/11/2012,43615,East,Ohio,-117,-0.7,167
16/11/2012,53209,Central,Wisconsin,76,0.41,186
16/11/2012,53209,Central,Wisconsin,111,0.17,654
16/11/2012,53209,Central,Wisconsin,36,0.17,214
16/11/2012,92105,West,California,9,0.46,19
16/11/2012,53209,Central,Wisconsin,85,0.47,180
16/11/2012,53209,Central,Wisconsin,230,0.23,1000
16/11/2012,60610,Central,Illinois,-16,-0.45,35
16/11/2012,83704,West,Idaho,160,0.23,696
16/11/2012,60610,Central,Illinois,2,0.075,21
16/11/2012,60610,Central,Illinois,27,0.113,240
16/11/2012,83704,West,Idaho,23,0.075,305
16/11/2012,10011,East,New York,141,0.27,523
17/11/2012,92105,West,California,3,0.012,226
17/11/2012,92105,West,California,15,0.42,37
17/11/2012,92105,West,California,29,0.36,81
17/11/2012,60610,Central,Illinois,3,0.075,41
17/11/2012,92105,West,California,16,0.48,32
17/11/2012,92105,West,California,6,0.02,305
17/11/2012,92105,West,California,54,0.07,777
17/11/2012,92105,West,California,52,0.125,416
17/11/2012,73120,Central,Oklahoma,384,0.29,1324
17/11/2012,73120,Central,Oklahoma,50,0.47,106
17/11/2012,73120,Central,Oklahoma,5,0.01,541
19/11/2012,98115,West,Washington,23,0.16,142
19/11/2012,10035,East,New York,2,0.375,6
19/11/2012,10035,East,New York,250,0.29,862
19/11/2012,89115,West,Nevada,8,0.27,31
20/11/2012,92024,West,California,34,0.375,90
20/11/2012,92024,West,California,24,0.47,50
20/11/2012,80013,West,Colorado,-248,-1.7,146
20/11/2012,80013,West,Colorado,-7,-0.767,10
20/11/2012,80013,West,Colorado,-3,-0.7,5
20/11/2012,94601,West,California,36,0.062,572
20/11/2012,94109,West,California,8,0.25,32
20/11/2012,19140,East,Pennsylvania,-93,-0.271,344
20/11/2012,94122,West,California,8,0.313,24
20/11/2012,94601,West,California,-15,-0.213,73
20/11/2012,75217,Central,Texas,56,0.117,480
20/11/2012,10035,East,New York,9,0.05,186
